county,date,cases
40025,11/8/20,3296.7
40025,11/15/20,3296.7
40025,11/22/20,3296.7
40025,11/29/20,3296.7
40025,12/6/20,3296.7
40025,12/13/20,3296.7
40025,12/20/20,3296.7
40025,12/27/20,3296.7
40025,1/3/21,3296.7
40025,1/10/21,4395.6
40025,1/17/21,4395.6
40025,1/24/21,4395.6
40025,1/31/21,4395.6
40025,2/7/21,4395.6
40025,2/14/21,4395.6
40025,2/21/21,4395.6
40025,2/28/21,4395.6
40025,3/7/21,4395.6
40025,3/14/21,4395.6
40025,3/21/21,4395.6
40025,3/28/21,4395.6
40025,4/4/21,4395.6
40025,4/11/21,5494.51
40025,4/18/21,5494.51
40025,4/25/21,5494.51
40025,5/2/21,5494.51
40025,5/9/21,5494.51
40025,5/16/21,5494.51
40025,5/23/21,5494.51
40025,5/30/21,5494.51
40025,6/6/21,5494.51
40025,6/13/21,5494.51
40025,6/20/21,5494.51
40025,6/27/21,5494.51
40025,7/4/21,5494.51
40025,7/11/21,5494.51
40025,7/18/21,5494.51
40025,7/25/21,5494.51
40025,8/1/21,5494.51
40025,8/8/21,5494.51
40025,8/15/21,5494.51
40025,8/22/21,5494.51
40025,8/29/21,6593.41
40025,9/5/21,7692.31
40025,9/12/21,7692.31
40025,9/19/21,7692.31
40025,9/26/21,7692.31
40025,10/3/21,7692.31
40025,10/10/21,9890.11
40025,10/17/21,9890.11
40216,4/26/20,0
40216,5/3/20,0
40216,5/10/20,0
40216,5/17/20,16.66
40216,5/24/20,28.55
40216,5/31/20,383.07
40216,6/7/20,406.86
40216,6/14/20,430.66
40216,6/21/20,449.69
40216,6/28/20,483
40216,7/5/20,525.83
40216,7/12/20,566.28
40216,7/19/20,701.9
40216,7/26/20,856.55
40216,8/2/20,999.31
40216,8/9/20,1277.69
40216,8/16/20,1506.1
40216,8/23/20,1656
40216,8/30/20,1839.21
40216,9/6/20,1924.86
40216,9/13/20,2024.79
40216,9/20/20,2139
40216,9/27/20,2426.9
40216,10/4/20,2643.41
40216,10/11/20,2850.41
40216,10/18/20,3150.21
40216,10/25/20,3469.03
40216,11/1/20,3795
40216,11/8/20,4270.86
40216,11/15/20,4834.76
40216,11/22/20,5324.89
40216,11/29/20,5810.27
40216,12/6/20,6259.96
40216,12/13/20,6662.07
40216,12/20/20,7042.76
40216,12/27/20,7492.45
40216,1/3/21,7984.96
40216,1/10/21,8401.34
40216,1/17/21,8741.58
40216,1/24/21,9105.62
40216,1/31/21,9341.17
40216,2/7/21,9624.31
40216,2/14/21,9774.2
40216,2/21/21,9900.31
40216,2/28/21,10016.89
40216,3/7/21,10133.48
40216,3/14/21,10240.55
40216,3/21/21,10354.76
40216,3/28/21,10414.24
40216,4/4/21,10526.07
40216,4/11/21,10673.58
40216,4/18/21,10775.89
40216,4/25/21,10973.38
40216,5/2/21,11085.2
40216,5/9/21,11213.69
40216,5/16/21,11318.38
40216,5/23/21,11382.62
40216,5/30/21,11423.07
40216,6/6/21,11463.51
40216,6/13/21,11511.1
40216,6/20/21,11544.41
40216,6/27/21,11572.96
40216,7/4/21,11599.13
40216,7/11/21,11677.65
40216,7/18/21,11772.82
40216,7/25/21,11975.06
40216,8/1/21,12241.55
40216,8/8/21,12596.06
40216,8/15/21,13169.48
40216,8/22/21,13716.72
40216,8/29/21,14268.72
40216,9/5/21,14668.44
40216,9/12/21,15213.31
40216,9/19/21,15505.96
40216,9/26/21,16141.24
40216,10/3/21,16564.75
40216,10/10/21,16828.86
40216,10/17/21,17054.89
40205,4/26/20,0
40205,5/3/20,0
40205,5/10/20,0
40205,5/17/20,4.09
40205,5/24/20,12.26
40205,5/31/20,335.01
40205,6/7/20,478
40205,6/14/20,498.43
40205,6/21/20,506.6
40205,6/28/20,535.2
40205,7/5/20,584.22
40205,7/12/20,645.5
40205,7/19/20,776.24
40205,7/26/20,845.69
40205,8/2/20,931.49
40205,8/9/20,1000.94
40205,8/16/20,1094.91
40205,8/23/20,1176.61
40205,8/30/20,1344.12
40205,9/6/20,1401.32
40205,9/13/20,1483.02
40205,9/20/20,1572.91
40205,9/27/20,1621.93
40205,10/4/20,1715.9
40205,10/11/20,1838.46
40205,10/18/20,2038.65
40205,10/25/20,2406.34
40205,11/1/20,2696.41
40205,11/8/20,3129.47
40205,11/15/20,3578.87
40205,11/22/20,3926.13
40205,11/29/20,4252.97
40205,12/6/20,4506.27
40205,12/13/20,4730.97
40205,12/20/20,4992.44
40205,12/27/20,5258
40205,1/3/21,5650.2
40205,1/10/21,5972.95
40205,1/17/21,6283.45
40205,1/24/21,6671.57
40205,1/31/21,6900.36
40205,2/7/21,7108.71
40205,2/14/21,7223.11
40205,2/21/21,7333.42
40205,2/28/21,7398.78
40205,3/7/21,7476.41
40205,3/14/21,7545.86
40205,3/21/21,7615.31
40205,3/28/21,7664.34
40205,4/4/21,7697.02
40205,4/11/21,7754.22
40205,4/18/21,7790.99
40205,4/25/21,7864.53
40205,5/2/21,7901.3
40205,5/9/21,7913.55
40205,5/16/21,7938.06
40205,5/23/21,7958.49
40205,5/30/21,7962.58
40205,6/6/21,7962.58
40205,6/13/21,7974.83
40205,6/20/21,7983
40205,6/27/21,7999.35
40205,7/4/21,8027.94
40205,7/11/21,8060.63
40205,7/18/21,8126
40205,7/25/21,8236.3
40205,8/1/21,8407.89
40205,8/8/21,8604
40205,8/15/21,8853.21
40205,8/22/21,9049.31
40205,8/29/21,9224.99
40205,9/5/21,9429.26
40205,9/12/21,9678.47
40205,9/19/21,9833.72
40205,9/26/21,10074.76
40205,10/3/21,10213.67
40205,10/10/21,10360.75
40205,10/17/21,10450.63
40211,4/26/20,0
40211,5/3/20,0
40211,5/10/20,0
40211,5/17/20,13.3
40211,5/24/20,22.17
40211,5/31/20,341.37
40211,6/7/20,394.57
40211,6/14/20,421.17
40211,6/21/20,434.47
40211,6/28/20,456.64
40211,7/5/20,500.98
40211,7/12/20,545.31
40211,7/19/20,673.88
40211,7/26/20,815.75
40211,8/2/20,979.78
40211,8/9/20,1157.12
40211,8/16/20,1365.49
40211,8/23/20,1471.89
40211,8/30/20,1613.76
40211,9/6/20,1702.43
40211,9/13/20,1768.93
40211,9/20/20,1910.8
40211,9/27/20,2163.5
40211,10/4/20,2318.67
40211,10/11/20,2513.74
40211,10/18/20,2757.58
40211,10/25/20,2970.38
40211,11/1/20,3209.79
40211,11/8/20,3475.79
40211,11/15/20,3839.33
40211,11/22/20,4131.94
40211,11/29/20,4455.58
40211,12/6/20,4726.02
40211,12/13/20,5009.75
40211,12/20/20,5249.16
40211,12/27/20,5448.66
40211,1/3/21,5759
40211,1/10/21,5949.64
40211,1/17/21,6153.57
40211,1/24/21,6424.01
40211,1/31/21,6627.95
40211,2/7/21,6814.15
40211,2/14/21,6933.85
40211,2/21/21,7018.09
40211,2/28/21,7089.02
40211,3/7/21,7146.66
40211,3/14/21,7199.86
40211,3/21/21,7288.53
40211,3/28/21,7350.59
40211,4/4/21,7412.66
40211,4/11/21,7541.23
40211,4/18/21,7625.47
40211,4/25/21,7780.63
40211,5/2/21,7909.2
40211,5/9/21,8028.91
40211,5/16/21,8157.47
40211,5/23/21,8277.18
40211,5/30/21,8330.38
40211,6/6/21,8396.88
40211,6/13/21,8419.05
40211,6/20/21,8445.65
40211,6/27/21,8489.98
40211,7/4/21,8512.15
40211,7/11/21,8543.18
40211,7/18/21,8649.58
40211,7/25/21,8831.35
40211,8/1/21,9146.13
40211,8/8/21,9514.1
40211,8/15/21,10077.14
40211,8/22/21,10609.15
40211,8/29/21,11123.43
40211,9/5/21,11611.1
40211,9/12/21,12120.94
40211,9/19/21,12440.15
40211,9/26/21,12865.76
40211,10/3/21,13198.26
40211,10/10/21,13419.93
40211,10/17/21,13588.4
40272,4/26/20,0
40272,5/3/20,0
40272,5/10/20,0
40272,5/17/20,2.63
40272,5/24/20,13.13
40272,5/31/20,396.38
40272,6/7/20,427.88
40272,6/14/20,501.38
40272,6/21/20,525
40272,6/28/20,548.63
40272,7/5/20,577.5
40272,7/12/20,624.75
40272,7/19/20,714
40272,7/26/20,798
40272,8/2/20,874.13
40272,8/9/20,966.01
40272,8/16/20,1107.76
40272,8/23/20,1215.38
40272,8/30/20,1401.76
40272,9/6/20,1451.63
40272,9/13/20,1504.13
40272,9/20/20,1593.38
40272,9/27/20,1756.14
40272,10/4/20,1916.26
40272,10/11/20,2063.26
40272,10/18/20,2286.39
40272,10/25/20,2522.64
40272,11/1/20,2806.14
40272,11/8/20,3223.52
40272,11/15/20,3724.9
40272,11/22/20,4147.53
40272,11/29/20,4622.65
40272,12/6/20,4982.28
40272,12/13/20,5271.03
40272,12/20/20,5517.78
40272,12/27/20,5874.79
40272,1/3/21,6307.91
40272,1/10/21,6769.92
40272,1/17/21,7098.04
40272,1/24/21,7541.67
40272,1/31/21,7875.05
40272,2/7/21,8171.68
40272,2/14/21,8352.8
40272,2/21/21,8549.68
40272,2/28/21,8699.3
40272,3/7/21,8822.68
40272,3/14/21,8951.31
40272,3/21/21,9056.31
40272,3/28/21,9129.81
40272,4/4/21,9184.93
40272,4/11/21,9250.56
40272,4/18/21,9313.56
40272,4/25/21,9410.68
40272,5/2/21,9539.31
40272,5/9/21,9583.93
40272,5/16/21,9636.44
40272,5/23/21,9660.06
40272,5/30/21,9678.44
40272,6/6/21,9691.56
40272,6/13/21,9712.56
40272,6/20/21,9738.81
40272,6/27/21,9757.19
40272,7/4/21,9775.56
40272,7/11/21,9822.81
40272,7/18/21,9906.81
40272,7/25/21,10140.44
40272,8/1/21,10400.32
40272,8/8/21,10715.32
40272,8/15/21,11219.32
40272,8/22/21,11773.2
40272,8/29/21,12413.7
40272,9/5/21,12878.33
40272,9/12/21,13424.33
40272,9/19/21,13752.46
40272,9/26/21,14432.34
40272,10/3/21,14923.22
40272,10/10/21,15269.72
40272,10/17/21,15511.22
40217,4/26/20,0
40217,5/3/20,0
40217,5/10/20,0
40217,5/17/20,0
40217,5/24/20,15.79
40217,5/31/20,363.06
40217,6/7/20,394.63
40217,6/14/20,410.42
40217,6/21/20,426.2
40217,6/28/20,449.88
40217,7/5/20,497.24
40217,7/12/20,544.59
40217,7/19/20,678.77
40217,7/26/20,773.48
40217,8/2/20,820.84
40217,8/9/20,978.69
40217,8/16/20,1428.57
40217,8/23/20,1657.46
40217,8/30/20,1862.67
40217,9/6/20,1973.16
40217,9/13/20,2099.45
40217,9/20/20,2233.62
40217,9/27/20,2399.37
40217,10/4/20,2478.3
40217,10/11/20,2667.72
40217,10/18/20,2857.14
40217,10/25/20,3133.39
40217,11/1/20,3472.77
40217,11/8/20,4041.04
40217,11/15/20,4522.49
40217,11/22/20,4853.99
40217,11/29/20,5367.01
40217,12/6/20,5824.78
40217,12/13/20,6124.7
40217,12/20/20,6322.02
40217,12/27/20,6700.87
40217,1/3/21,7158.64
40217,1/10/21,7490.13
40217,1/17/21,7853.2
40217,1/24/21,8224.15
40217,1/31/21,8437.25
40217,2/7/21,8674.03
40217,2/14/21,8847.67
40217,2/21/21,9013.42
40217,2/28/21,9068.67
40217,3/7/21,9171.27
40217,3/14/21,9289.66
40217,3/21/21,9368.59
40217,3/28/21,9486.98
40217,4/4/21,9589.58
40217,4/11/21,9644.83
40217,4/18/21,9692.19
40217,4/25/21,9771.11
40217,5/2/21,9810.58
40217,5/9/21,9889.5
40217,5/16/21,9936.86
40217,5/23/21,9984.21
40217,5/30/21,10000
40217,6/6/21,10023.68
40217,6/13/21,10039.46
40217,6/20/21,10078.93
40217,6/27/21,10094.71
40217,7/4/21,10102.6
40217,7/11/21,10126.28
40217,7/18/21,10205.21
40217,7/25/21,10299.92
40217,8/1/21,10465.67
40217,8/8/21,10647.2
40217,8/15/21,10899.76
40217,8/22/21,11223.36
40217,8/29/21,11539.07
40217,9/5/21,11846.88
40217,9/12/21,12296.76
40217,9/19/21,12580.9
40217,9/26/21,12943.96
40217,10/3/21,13172.85
40217,10/10/21,13346.49
40217,10/17/21,13441.2
40059,4/26/20,0
40059,5/3/20,0
40059,5/10/20,0
40059,5/17/20,0
40059,5/24/20,5.03
40059,5/31/20,497.84
40059,6/7/20,543.1
40059,6/14/20,583.32
40059,6/21/20,608.47
40059,6/28/20,643.67
40059,7/5/20,678.87
40059,7/12/20,754.3
40059,7/19/20,864.93
40059,7/26/20,1010.76
40059,8/2/20,1121.39
40059,8/9/20,1196.82
40059,8/16/20,1287.34
40059,8/23/20,1362.77
40059,8/30/20,1448.26
40059,9/6/20,1528.71
40059,9/13/20,1639.34
40059,9/20/20,1719.8
40059,9/27/20,1820.38
40059,10/4/20,1890.78
40059,10/11/20,1981.29
40059,10/18/20,2117.07
40059,10/25/20,2303.13
40059,11/1/20,2453.99
40059,11/8/20,2690.33
40059,11/15/20,2946.8
40059,11/22/20,3288.75
40059,11/29/20,3630.69
40059,12/6/20,3947.5
40059,12/13/20,4103.39
40059,12/20/20,4254.25
40059,12/27/20,4455.4
40059,1/3/21,4832.55
40059,1/10/21,5184.55
40059,1/17/21,5441.01
40059,1/24/21,5632.1
40059,1/31/21,5833.25
40059,2/7/21,5918.74
40059,2/14/21,5994.17
40059,2/21/21,6069.6
40059,2/28/21,6134.97
40059,3/7/21,6195.31
40059,3/14/21,6305.94
40059,3/21/21,6346.17
40059,3/28/21,6386.4
40059,4/4/21,6401.49
40059,4/11/21,6421.6
40059,4/18/21,6441.72
40059,4/25/21,6486.98
40059,5/2/21,6542.29
40059,5/9/21,6572.46
40059,5/16/21,6582.52
40059,5/23/21,6592.58
40059,5/30/21,6597.61
40059,6/6/21,6607.66
40059,6/13/21,6607.66
40059,6/20/21,6612.69
40059,6/27/21,6632.81
40059,7/4/21,6647.89
40059,7/11/21,6673.04
40059,7/18/21,6748.47
40059,7/25/21,6838.98
40059,8/1/21,6989.84
40059,8/8/21,7150.76
40059,8/15/21,7392.14
40059,8/22/21,7734.08
40059,8/29/21,8071
40059,9/5/21,8267.12
40059,9/12/21,8513.53
40059,9/19/21,8684.5
40059,9/26/21,8930.91
40059,10/3/21,9116.97
40059,10/10/21,9217.54
40059,10/17/21,9292.97
40208,4/26/20,0
40208,5/3/20,0
40208,5/10/20,0
40208,5/17/20,6.24
40208,5/24/20,12.47
40208,5/31/20,255.67
40208,6/7/20,311.8
40208,6/14/20,336.74
40208,6/21/20,367.92
40208,6/28/20,386.63
40208,7/5/20,517.59
40208,7/12/20,561.24
40208,7/19/20,642.3
40208,7/26/20,723.37
40208,8/2/20,885.51
40208,8/9/20,1172.36
40208,8/16/20,1334.5
40208,8/23/20,1527.81
40208,8/30/20,1708.66
40208,9/6/20,1839.61
40208,9/13/20,2020.45
40208,9/20/20,2232.48
40208,9/27/20,2562.98
40208,10/4/20,2743.83
40208,10/11/20,2905.96
40208,10/18/20,3136.69
40208,10/25/20,3479.67
40208,11/1/20,3648.04
40208,11/8/20,4053.38
40208,11/15/20,4433.77
40208,11/22/20,4683.21
40208,11/29/20,5007.48
40208,12/6/20,5275.63
40208,12/13/20,5487.65
40208,12/20/20,5631.08
40208,12/27/20,5861.81
40208,1/3/21,6080.07
40208,1/10/21,6323.27
40208,1/17/21,6597.66
40208,1/24/21,6872.04
40208,1/31/21,7052.88
40208,2/7/21,7327.26
40208,2/14/21,7420.8
40208,2/21/21,7564.23
40208,2/28/21,7639.06
40208,3/7/21,7732.6
40208,3/14/21,7807.43
40208,3/21/21,7869.79
40208,3/28/21,7894.74
40208,4/4/21,7944.62
40208,4/11/21,8019.46
40208,4/18/21,8069.34
40208,4/25/21,8088.05
40208,5/2/21,8131.7
40208,5/9/21,8181.59
40208,5/16/21,8206.54
40208,5/23/21,8237.72
40208,5/30/21,8250.19
40208,6/6/21,8287.6
40208,6/13/21,8331.25
40208,6/20/21,8349.96
40208,6/27/21,8424.79
40208,7/4/21,8462.21
40208,7/11/21,8499.63
40208,7/18/21,8574.46
40208,7/25/21,8655.53
40208,8/1/21,8836.37
40208,8/8/21,9048.39
40208,8/15/21,9322.77
40208,8/22/21,9790.47
40208,8/29/21,10083.56
40208,9/5/21,10339.24
40208,9/12/21,10569.97
40208,9/19/21,10794.46
40208,9/26/21,11087.55
40208,10/3/21,11274.63
40208,10/10/21,11449.24
40208,10/17/21,11492.89
40225,4/26/20,0
40225,5/3/20,0
40225,5/10/20,0
40225,5/17/20,0
40225,5/24/20,0
40225,5/31/20,0
40225,6/7/20,0
40225,6/14/20,0
40225,6/21/20,0
40225,6/28/20,0
40225,7/5/20,0
40225,7/12/20,0
40225,7/19/20,0
40225,7/26/20,0
40225,8/2/20,0
40225,8/9/20,0
40225,8/16/20,0
40225,8/23/20,0
40225,8/30/20,0
40225,9/6/20,0
40225,9/13/20,0
40225,9/20/20,0
40225,9/27/20,0
40225,10/4/20,0
40225,10/11/20,0
40225,10/18/20,0
40225,10/25/20,0
40225,11/1/20,0
40225,11/8/20,0
40225,11/15/20,0
40225,11/22/20,0
40225,11/29/20,0
40225,12/6/20,0
40225,12/13/20,0
40225,12/20/20,0
40225,12/27/20,0
40225,1/3/21,0
40225,1/10/21,0
40225,1/17/21,0
40225,1/24/21,0
40225,1/31/21,0
40225,2/7/21,0
40225,2/14/21,0
40225,2/21/21,0
40225,2/28/21,0
40225,3/7/21,0
40225,3/14/21,0
40225,3/21/21,0
40225,3/28/21,0
40225,4/4/21,0
40225,4/11/21,0
40225,4/18/21,0
40225,4/25/21,0
40225,5/2/21,0
40225,5/9/21,0
40225,5/16/21,0
40225,5/23/21,0
40225,5/30/21,0
40225,6/6/21,0
40225,6/13/21,0
40225,6/20/21,0
40225,6/27/21,0
40225,7/4/21,0
40225,7/11/21,0
40225,7/18/21,0
40225,7/25/21,0
40225,8/1/21,0
40225,8/8/21,0
40225,8/15/21,0
40225,8/22/21,0
40225,8/29/21,0
40225,9/5/21,0
40225,9/12/21,0
40225,9/19/21,0
40225,9/26/21,0
40225,10/3/21,0
40225,10/10/21,0
40225,10/17/21,0
40229,4/26/20,0
40229,5/3/20,0
40229,5/10/20,0
40229,5/17/20,5.09
40229,5/24/20,7.64
40229,5/31/20,267.25
40229,6/7/20,297.79
40229,6/14/20,346.15
40229,6/21/20,358.88
40229,6/28/20,386.88
40229,7/5/20,414.87
40229,7/12/20,455.6
40229,7/19/20,570.13
40229,7/26/20,692.31
40229,8/2/20,845.02
40229,8/9/20,946.83
40229,8/16/20,1071.55
40229,8/23/20,1186.08
40229,8/30/20,1272.62
40229,9/6/20,1343.89
40229,9/13/20,1399.88
40229,9/20/20,1486.42
40229,9/27/20,1570.41
40229,10/4/20,1697.68
40229,10/11/20,1860.57
40229,10/18/20,2089.64
40229,10/25/20,2369.62
40229,11/1/20,2616.51
40229,11/8/20,3016.11
40229,11/15/20,3405.53
40229,11/22/20,3845.86
40229,11/29/20,4286.19
40229,12/6/20,4667.97
40229,12/13/20,4986.13
40229,12/20/20,5273.74
40229,12/27/20,5586.81
40229,1/3/21,6027.13
40229,1/10/21,6439.46
40229,1/17/21,6767.8
40229,1/24/21,7065.59
40229,1/31/21,7256.48
40229,2/7/21,7442.29
40229,2/14/21,7589.91
40229,2/21/21,7729.9
40229,2/28/21,7864.8
40229,3/7/21,7984.42
40229,3/14/21,8078.6
40229,3/21/21,8160.04
40229,3/28/21,8259.31
40229,4/4/21,8325.49
40229,4/11/21,8409.48
40229,4/18/21,8460.38
40229,4/25/21,8539.29
40229,5/2/21,8618.19
40229,5/9/21,8707.27
40229,5/16/21,8793.81
40229,5/23/21,8847.26
40229,5/30/21,8872.71
40229,6/6/21,8915.98
40229,6/13/21,8923.62
40229,6/20/21,8936.34
40229,6/27/21,8964.34
40229,7/4/21,8979.61
40229,7/11/21,9045.79
40229,7/18/21,9142.51
40229,7/25/21,9287.59
40229,8/1/21,9486.12
40229,8/8/21,9778.82
40229,8/15/21,10117.34
40229,8/22/21,10702.74
40229,8/29/21,11272.88
40229,9/5/21,11817.56
40229,9/12/21,12476.77
40229,9/19/21,12906.92
40229,9/26/21,13393.06
40229,10/3/21,13779.94
40229,10/10/21,14054.82
40229,10/17/21,14266.08
40212,4/26/20,0
40212,5/3/20,0
40212,5/10/20,0
40212,5/17/20,17.96
40212,5/24/20,23.95
40212,5/31/20,365.27
40212,6/7/20,389.22
40212,6/14/20,413.17
40212,6/21/20,443.11
40212,6/28/20,473.05
40212,7/5/20,514.97
40212,7/12/20,562.87
40212,7/19/20,712.57
40212,7/26/20,856.29
40212,8/2/20,1047.9
40212,8/9/20,1257.49
40212,8/16/20,1401.2
40212,8/23/20,1491.02
40212,8/30/20,1622.75
40212,9/6/20,1694.61
40212,9/13/20,1730.54
40212,9/20/20,1844.31
40212,9/27/20,1940.12
40212,10/4/20,2065.87
40212,10/11/20,2203.59
40212,10/18/20,2341.32
40212,10/25/20,2568.86
40212,11/1/20,2778.44
40212,11/8/20,3167.66
40212,11/15/20,3508.98
40212,11/22/20,3736.53
40212,11/29/20,4047.9
40212,12/6/20,4383.23
40212,12/13/20,4550.9
40212,12/20/20,4748.5
40212,12/27/20,4922.16
40212,1/3/21,5263.47
40212,1/10/21,5514.97
40212,1/17/21,5754.49
40212,1/24/21,5994.01
40212,1/31/21,6137.72
40212,2/7/21,6323.35
40212,2/14/21,6425.15
40212,2/21/21,6574.85
40212,2/28/21,6664.67
40212,3/7/21,6760.48
40212,3/14/21,6832.34
40212,3/21/21,6904.19
40212,3/28/21,6928.14
40212,4/4/21,7000
40212,4/11/21,7113.77
40212,4/18/21,7251.5
40212,4/25/21,7377.25
40212,5/2/21,7485.03
40212,5/9/21,7586.83
40212,5/16/21,7700.6
40212,5/23/21,7790.42
40212,5/30/21,7802.4
40212,6/6/21,7838.32
40212,6/13/21,7862.28
40212,6/20/21,7880.24
40212,6/27/21,7892.22
40212,7/4/21,7922.16
40212,7/11/21,8023.95
40212,7/18/21,8113.77
40212,7/25/21,8287.43
40212,8/1/21,8622.75
40212,8/8/21,9011.98
40212,8/15/21,9544.91
40212,8/22/21,10161.68
40212,8/29/21,10700.6
40212,9/5/21,11203.59
40212,9/12/21,11760.48
40212,9/19/21,12131.74
40212,9/26/21,12670.66
40212,10/3/21,13257.49
40212,10/10/21,13550.9
40212,10/17/21,13802.4
40223,4/26/20,0
40223,5/3/20,0
40223,5/10/20,0
40223,5/17/20,17.13
40223,5/24/20,34.25
40223,5/31/20,231.19
40223,6/7/20,269.73
40223,6/14/20,299.7
40223,6/21/20,325.38
40223,6/28/20,355.35
40223,7/5/20,419.57
40223,7/12/20,509.48
40223,7/19/20,603.67
40223,7/26/20,732.11
40223,8/2/20,847.71
40223,8/9/20,1023.25
40223,8/16/20,1130.28
40223,8/23/20,1250.16
40223,8/30/20,1357.19
40223,9/6/20,1421.42
40223,9/13/20,1537.01
40223,9/20/20,1626.92
40223,9/27/20,1798.18
40223,10/4/20,1922.34
40223,10/11/20,2072.18
40223,10/18/20,2329.07
40223,10/25/20,2585.95
40223,11/1/20,2821.42
40223,11/8/20,3236.72
40223,11/15/20,3587.79
40223,11/22/20,3943.14
40223,11/29/20,4349.87
40223,12/6/20,4778.01
40223,12/13/20,5094.83
40223,12/20/20,5381.68
40223,12/27/20,5694.22
40223,1/3/21,6079.55
40223,1/10/21,6426.34
40223,1/17/21,6875.88
40223,1/24/21,7196.99
40223,1/31/21,7423.9
40223,2/7/21,7663.66
40223,2/14/21,7847.75
40223,2/21/21,7971.91
40223,2/28/21,8070.39
40223,3/7/21,8143.17
40223,3/14/21,8241.64
40223,3/21/21,8378.64
40223,3/28/21,8464.27
40223,4/4/21,8601.28
40223,4/11/21,8674.06
40223,4/18/21,8751.12
40223,4/25/21,8823.91
40223,5/2/21,8862.44
40223,5/9/21,8909.53
40223,5/16/21,8969.47
40223,5/23/21,9008.01
40223,5/30/21,9012.29
40223,6/6/21,9029.41
40223,6/13/21,9050.82
40223,6/20/21,9085.07
40223,6/27/21,9102.2
40223,7/4/21,9136.45
40223,7/11/21,9196.39
40223,7/18/21,9252.04
40223,7/25/21,9341.95
40223,8/1/21,9500.36
40223,8/8/21,9761.53
40223,8/15/21,10104.04
40223,8/22/21,10506.49
40223,8/29/21,10887.53
40223,9/5/21,11225.76
40223,9/12/21,11688.14
40223,9/19/21,11957.87
40223,9/26/21,12317.51
40223,10/3/21,12514.45
40223,10/10/21,12655.73
40223,10/17/21,12792.74
40204,4/26/20,0
40204,5/3/20,0
40204,5/10/20,0
40204,5/17/20,13.59
40204,5/24/20,20.39
40204,5/31/20,135.92
40204,6/7/20,135.92
40204,6/14/20,149.52
40204,6/21/20,183.5
40204,6/28/20,224.28
40204,7/5/20,292.24
40204,7/12/20,387.39
40204,7/19/20,509.72
40204,7/26/20,645.64
40204,8/2/20,788.36
40204,8/9/20,917.49
40204,8/16/20,992.25
40204,8/23/20,1087.4
40204,8/30/20,1264.1
40204,9/6/20,1332.06
40204,9/13/20,1393.23
40204,9/20/20,1495.17
40204,9/27/20,1569.93
40204,10/4/20,1685.47
40204,10/11/20,1855.38
40204,10/18/20,2018.49
40204,10/25/20,2201.98
40204,11/1/20,2494.22
40204,11/8/20,2868.02
40204,11/15/20,3146.66
40204,11/22/20,3527.25
40204,11/29/20,3880.66
40204,12/6/20,4240.86
40204,12/13/20,4492.32
40204,12/20/20,4682.62
40204,12/27/20,4879.71
40204,1/3/21,5199.13
40204,1/10/21,5443.8
40204,1/17/21,5756.42
40204,1/24/21,5919.53
40204,1/31/21,6109.83
40204,2/7/21,6259.34
40204,2/14/21,6347.7
40204,2/21/21,6463.23
40204,2/28/21,6537.99
40204,3/7/21,6585.56
40204,3/14/21,6680.71
40204,3/21/21,6755.47
40204,3/28/21,6809.84
40204,4/4/21,6918.58
40204,4/11/21,6972.95
40204,4/18/21,7034.12
40204,4/25/21,7122.47
40204,5/2/21,7156.45
40204,5/9/21,7156.45
40204,5/16/21,7176.84
40204,5/23/21,7217.62
40204,5/30/21,7231.21
40204,6/6/21,7244.8
40204,6/13/21,7271.99
40204,6/20/21,7285.58
40204,6/27/21,7299.17
40204,7/4/21,7299.17
40204,7/11/21,7333.15
40204,7/18/21,7380.73
40204,7/25/21,7516.65
40204,8/1/21,7693.35
40204,8/8/21,7856.46
40204,8/15/21,8155.5
40204,8/22/21,8474.92
40204,8/29/21,8801.14
40204,9/5/21,8998.23
40204,9/12/21,9242.9
40204,9/19/21,9453.58
40204,9/26/21,9745.82
40204,10/3/21,9902.13
40204,10/10/21,10010.87
40204,10/17/21,10099.23
40207,4/26/20,0
40207,5/3/20,0
40207,5/10/20,0
40207,5/17/20,13.23
40207,5/24/20,52.93
40207,5/31/20,314.28
40207,6/7/20,360.59
40207,6/14/20,380.44
40207,6/21/20,413.52
40207,6/28/20,449.91
40207,7/5/20,545.85
40207,7/12/20,631.86
40207,7/19/20,807.2
40207,7/26/20,932.91
40207,8/2/20,1111.55
40207,8/9/20,1286.89
40207,8/16/20,1409.29
40207,8/23/20,1578.01
40207,8/30/20,1750.03
40207,9/6/20,1859.2
40207,9/13/20,1955.14
40207,9/20/20,2047.77
40207,9/27/20,2170.17
40207,10/4/20,2295.88
40207,10/11/20,2451.37
40207,10/18/20,2639.94
40207,10/25/20,2891.36
40207,11/1/20,3142.78
40207,11/8/20,3526.53
40207,11/15/20,3996.29
40207,11/22/20,4419.74
40207,11/29/20,4863.04
40207,12/6/20,5180.63
40207,12/13/20,5422.13
40207,12/20/20,5647.08
40207,12/27/20,6001.06
40207,1/3/21,6450.97
40207,1/10/21,6881.04
40207,1/17/21,7225.09
40207,1/24/21,7592.3
40207,1/31/21,7850.34
40207,2/7/21,8071.99
40207,2/14/21,8234.09
40207,2/21/21,8363.11
40207,2/28/21,8475.59
40207,3/7/21,8594.68
40207,3/14/21,8667.46
40207,3/21/21,8766.71
40207,3/28/21,8822.95
40207,4/4/21,8895.73
